	SRR2921282	SRR2921283	SRR2921284	SRR2921285	SRR2921286	SRR2921287	SRR2921288	SRR2921289	SRR2921290	SRR2921291	SRR2921292	SRR2921293	SRR2921294	SRR2921295	SRR2921296	SRR2921297	SRR2921298	SRR2921299	SRR2921300	SRR2921301	SRR2921302	SRR2921303	SRR2921304	SRR2921305	SRR2921306	SRR2921307	SRR2921308	SRR2921309	SRR2921310	SRR2921311	SRR2921312	SRR2921313	SRR2921314	SRR2921315	SRR2921316	SRR2921317	SRR2921318	SRR2921319	SRR2921320	SRR2921321	SRR2921322	SRR2921323	SRR2921324	SRR2921325	SRR2921326	SRR2921327	SRR2921328	SRR2921329	SRR2921330	SRR2921331	SRR2921332	SRR2921333	SRR2921334	SRR2921335	SRR2921336	SRR2921337	SRR2921338	SRR2921339	SRR2921340	SRR2921341	SRR2921342	SRR2921343	SRR2921344	SRR2921345	SRR2921346	SRR2921347	SRR2921348	SRR2921349	SRR2921350	SRR2921351	SRR2921352	SRR2921353	SRR2921354	SRR2921355	SRR2921356	SRR2921357	SRR2921358	SRR2921359	SRR2921360	SRR2921361	SRR2921362	SRR2921363	SRR2921364	SRR2921365	SRR2921366	SRR2921367	SRR2921368	SRR2921369	SRR2921370	SRR2921371	SRR2921372	SRR2921373	SRR2921374	SRR2921375	SRR2921376	SRR2921377	SRR2921378	SRR2921379	SRR2921380	SRR2921381	SRR2921382	SRR2921383	SRR2921384	SRR2921385	SRR2921386	SRR2921387	SRR2921388	SRR2921389	SRR2921390	SRR2921391	SRR2921392	SRR2921393	SRR2921394	SRR2921395	SRR2921396	SRR2921397	SRR2921398	SRR2921399	SRR2921400	SRR2921401	SRR2921402	SRR2921403	SRR2921404	SRR2921405	SRR2921406	SRR2921407	SRR2921408	SRR2921409	SRR2921410	SRR2921411	SRR2921412	SRR2921413	SRR2921414	SRR2921415	SRR2921416	SRR2921417	SRR2921418	SRR2921419	SRR2921420	SRR2921562	SRR2921563	SRR2921564	SRR2921565	SRR2921566	SRR2921567	SRR2921568	SRR2921569	SRR2921570	SRR2921571	SRR2921572	SRR2921573	SRR2921574	SRR2921575	SRR2921576	SRR2921577	SRR2921578	SRR2921579	SRR2921580	SRR2921581	SRR2921582	SRR2921583	SRR2921584	SRR2921585	SRR2921586	SRR2921587	SRR2921588	SRR2921589	SRR2921590	SRR2921591	SRR2921592	SRR2921593	SRR2921594	SRR2921595	SRR2921596	SRR2921597	SRR2921598	SRR2921599	SRR2921600	SRR2921601	SRR2921602	SRR2921603	SRR2921604	SRR2921605	SRR2921606	SRR2921607	SRR2921608	SRR2921609	SRR2921610	SRR2921611	SRR2921612	SRR2921613	SRR2921614	SRR2921615	SRR2921616	SRR2921617	SRR2921618	SRR2921619	SRR2921620	SRR2921621	SRR2921622	SRR2921623	SRR2921624	SRR2921625	SRR2921626	SRR2921627	SRR2921628	SRR2921629	SRR2921630	SRR2921631	SRR2921632	SRR2921633	SRR2921634	SRR2921635	SRR2921636	SRR2921637	SRR2921638	SRR2921639	SRR2921640	SRR2921641	SRR2921642	SRR2921643	SRR2921644	SRR2921645	SRR2921646	SRR2921647	SRR2921648	SRR2921649	SRR2921650	SRR2921651	SRR2921652	SRR2921653	SRR2921654	SRR2921655	SRR2921656	SRR2921657	SRR2921658	SRR2921659	SRR2921660	SRR2921661	SRR2921662	SRR2921663	SRR2921664	SRR2921665	SRR2921666	SRR2921667	SRR2921668	SRR2921669	SRR2921670	SRR2921671	SRR2921672	SRR2921673	SRR2921674	SRR2921675	SRR2921676	SRR2921677	SRR2921678	SRR2921679	SRR2921680	SRR2921681	SRR2921682	SRR2921683	SRR2921684	SRR2921685	SRR2921686	SRR2921687	SRR2921688	SRR2921689	SRR2921690	SRR2921691	SRR2921692	SRR2921693	SRR2921694	SRR2921695	SRR2921696	SRR2921697	SRR2921698	SRR2921699	SRR2921700	SRR2921701	SRR2921702	SRR2921703	SRR2921704	SRR2921705	SRR2921706	SRR2921707	SRR2921708	SRR2921709	SRR2921710	SRR2921711	SRR2921712
ACS_pos	3635.3102777601257	3512.2043936389537	3648.197450527083	3340.534071723292	3836.638452698445	3371.4401662098326	3364.8609576729027	3554.223227376481	3574.7910381864726	3460.4209180216108	3289.102998315033	3438.859220684871	3661.8499074004717	3451.3753711231157	3378.0373515222636	3270.076049437969	3470.2860896588186	3469.725335249845	3518.7853470181803	3606.5352428397773	3701.387431037696	3532.017074149133	3447.530660810801	3607.9635847896193	3422.5638016641105	3744.518120194684	3445.3529313567988	3589.8990852841575	3608.4228501970397	3649.784736345043	3895.974609892089	3541.8470153687904	3514.542761800993	3640.8774241731544	3586.2730201695204	3564.859057623545	3614.4228866751696	3278.6153009324953	3455.775963684116	3809.433272186196	3677.347880585317	3566.917240680019	3684.592142992305	3510.6652254645696	3592.8748948650536	3372.62775085581	3584.1395877441882	3412.406798921414	3578.9621160428583	3688.924793607191	3382.470320013832	3450.189276498947	3349.1671009410634	3379.3682948844457	3548.9093458933685	3526.5474762156737	3724.31279205146	3580.1502780456153	3896.480787483945	3643.2795707321857	3279.726965332709	3637.8804413048993	3613.9292075743156	3458.0839660931324	3493.652793995505	3499.64096284609	3523.2963781946946	3540.738671369286	3735.927899019429	3690.108459408958	3585.9585537717994	3431.5440090532074	3352.469007916629	3518.057253351457	3681.329862348041	3612.517457428326	3359.02462042874	3622.327370094882	3470.472094528116	3476.9275120610755	3452.2665034755305	3621.915323615309	3649.649695450141	3467.4057972145342	3491.031697520589	3461.1336337930475	3370.942084623693	3400.9249061386263	3314.9661532312907	3503.530831304445	3583.9576595258445	3388.449737594611	3425.544986460392	3381.4123897114787	3552.2535852140386	3485.1186480667025	3335.350308396598	3706.4906548769472	3606.4797776845476	3335.1859598132874	3521.903952312026	3634.709739283143	3396.1489333275617	3555.7868898725587	3210.8706156560884	3417.324427473243	3482.623615364967	3450.712849940869	3473.1230264931623	3411.279248619719	3547.8865523675368	3488.1916023111494	3410.5144709303054	3405.996681865462	3631.472658618778	3545.587878750237	3440.2977825797307	3408.4240532849517	3299.5248559143474	3346.413972067717	3531.7042717327317	3434.861438120332	3475.297214582003	3498.638702887108	3437.3785450955033	3471.338400201341	3413.4327329529524	3396.792426337037	3472.4240826137952	3490.8302747753264	3324.416461586692	3542.018872831961	3463.7786355766502	3444.0345721175786	3363.514255249121	3352.367157178412	3565.568837197781	3522.782713522986	3419.209794931806	3683.852484797384	3563.310246924639	3976.2613309367653	3647.6600890732893	3485.724038081364	3427.2872379199416	3683.016969996916	3661.743780992707	4073.8300528077552	3781.77790093752	3530.679230899178	3810.407109107449	3540.758532053895	3446.9819992401062	3310.0657830145888	3852.501822728176	3360.6555075445913	3823.4599136546112	3410.8197012893793	3622.228286174349	3481.4079620537264	3540.2051948001167	3544.3652700422767	3385.227763873703	3465.6533491061114	3528.140649124745	3404.704318400849	3368.3249417361144	3528.4758068254137	3481.8776365893514	3822.947669966412	3454.0060507330904	3471.390017636284	3585.321655789701	3571.8775930932434	3478.4925167064634	3689.538628967851	3492.755886251586	3569.3319021580555	3536.810954856702	3453.140351873697	3538.612190997454	3544.2023210821644	3698.228408313521	3465.134842605649	3546.628283861024	3438.061542416377	3496.504273069564	3621.0359774408894	3492.4457380046147	3496.245805160569	3482.290730446145	3446.0998755628298	3438.4765122737995	3582.310254102609	3764.639573005461	3517.2449454379234	3710.039275860423	3541.7203010605876	3415.9113612113383	3453.6741711070476	3650.2452282557024	3499.799291921341	3442.5501432270376	3359.139866041033	3511.0444397176243	3574.1219117110772	3635.055653860405	3977.5825092339446	3493.0191173082458	3392.1306235146003	3380.763383345598	3404.723737251225	3721.061772557658	3989.521535078351	3303.3791715586963	3462.6803000622704	3498.63423328083	3449.4181599506755	3648.7080338600517	3588.1811288620997	3504.9879457148327	3590.7806069526705	3881.3602583504403	3331.09171341854	3553.8709513945396	3431.161839216189	3329.537745295109	3449.570099410344	3339.0640082500295	3409.992172108603	3363.5220384463646	3501.226526283641	3507.660493196033	3532.012945303425	3545.259667381023	3420.9802593796558	3346.259878418612	3633.046907315135	3493.9061454473463	3498.226923567779	3466.8367124322267	3370.965978573471	3751.279319040227	3330.614742302355	3523.8164527209105	3486.5045061429582	3601.367812794865	3487.678129121368	3579.915260013668	3387.1967222646554	3500.1299274418325	3351.603573896499	3460.54848221451	3501.7924616441364	3514.6841479195105	3511.074246688616	3426.101465815461	3475.1649456278496	3622.1993957728746	3677.299602233119	3280.981236863222	3529.644648396332	3414.5281474915514	3349.7366561789368	3372.167614802295	3514.501398525172	3377.41026880775	3797.0534420441827	3579.9084769726505	3572.8905356166524	3641.395058447329	3355.6355419049355	3527.8200968004494	3435.921073141043	3556.384019345158	3360.540589231927	3372.7517729125548	3627.0264669735247	3503.7229158135106	3536.14143504317	3427.5451453459827	3455.7863858850483	3433.488780657806	3629.410890958837	3380.386597443646	3444.670040055706	3382.701164547332	3321.9009803136296	3488.6570514969444	3539.216755151365
ACSm_pos	5174.219295353051	5079.584314259832	5295.492805253049	4791.7519715027565	5449.268311455784	4977.937239178004	4917.56702089835	5058.591080584817	5329.600721035484	4976.583338239924	4873.8251284416165	4988.642200657393	5617.8837463323525	5034.869388746616	4965.25898349774	4759.672222509646	4902.887289048189	5068.998099889423	5209.97028833489	5340.743389841559	5064.763705631944	5074.8539684844645	5083.234881615941	5087.252213224366	4967.495969375945	5197.27661506437	5100.590872764405	5103.106150216575	5114.741042539044	5154.489847693841	5960.189116012572	4985.127334564903	5059.907804742034	5383.966764095872	5038.905271458541	5142.041122220468	5174.3692565081565	4818.304822916249	5040.369721174454	5284.6661458336375	5155.108917706029	5107.815036207711	5205.739509534361	5056.342188813737	5212.968355390445	4972.839163539952	5049.187613399031	4957.9892979679	4945.909474777667	5539.339013154355	4912.126312236824	5002.9126508992185	4898.669446506708	4896.9025473117135	5326.746480711493	5118.354813907651	5503.259476951317	5073.709696990172	5359.362102446007	5140.944793153025	4917.440941657541	5136.210150850402	5091.901170196688	5028.670149564876	5140.434209850716	5396.586920838831	4965.087615377965	5003.186680714915	5478.90132125801	5060.282441345354	5143.473774588862	4999.271913256799	4922.554098691167	4909.860786915422	5091.124036128421	5014.679978353528	5124.352121178127	4942.617010494282	4964.216989869122	4949.973980063805	4949.32445415912	5513.995584736985	5104.053654664953	5104.350069143743	4990.742665604334	4917.583810127509	5038.651306851826	4907.879956693194	4922.534284898933	4976.456973783462	5031.112704134864	4893.471049149129	5011.22577635245	4937.136276888913	4928.3902618583315	5027.760617701664	4924.074697945943	5140.029450150673	4991.249174766871	4954.202098435902	5006.709006943998	5389.36503650841	4965.266816869121	5040.75241248553	5056.806470138126	5002.853750932665	5098.578356091554	5028.025255729578	5257.915851334167	5067.167627535615	4993.21967128661	5039.682866608911	5026.003131372061	4929.183619103629	5095.703034676762	5034.849747013765	5046.8962946297415	4995.962693595697	4777.1755664591965	4979.727113827432	5108.624297174506	4939.1839705939165	5067.581904773054	4966.379455414926	4983.72711774536	5022.624502595865	4968.704276148774	5089.107548342441	5139.018531940759	5217.635241659002	4975.951939126174	4950.564521816175	5039.813355822486	5013.591357086884	4992.143374595864	4951.771305722938	5260.441552217265	4983.175289800819	5043.638197542277	5263.146267611789	5240.442986947585	5718.983896314696	5092.27993179712	5054.476161922667	5018.180692348523	5268.764033394569	5158.235082628693	5525.220147528982	5289.522580805578	5238.390233853205	5335.232546435983	5018.243079617746	5390.218908345879	4844.748141036635	5645.794791179402	5342.9860244553665	5200.898392260733	4944.288878172098	5297.912145176561	5053.452885718545	5005.254912278322	5162.493201214645	4996.359575439797	4966.0502487667545	5065.405652152055	4868.287806067153	4945.260588820099	5157.076994262318	5124.079426820036	5554.805313866056	5009.271936885301	5056.239893955689	5164.725615090123	5178.409720947686	4956.031233272245	5266.463526554245	5159.120633471566	5020.820170057724	5054.912077059486	4932.632392959724	5021.403909729439	5129.3407848547085	5032.25877804404	5031.66948536314	5028.647712821544	5033.97386907174	4940.902907416419	5226.780449810062	5080.4140170017545	4934.8634058296475	5045.581047461348	5010.745231427816	4856.747682306167	5050.394429492683	5245.622675917256	5041.8314032366825	5366.485686685692	5035.429088407847	4735.376684044717	5146.368305424765	5052.421712132371	5041.336553463474	4985.684382184406	4961.1668663935525	5129.782065242202	4922.506355094681	5110.501931839568	5405.075717934814	4981.850798655782	4990.289705226465	4995.741466283122	4988.635976438388	5463.647620535101	5581.67299098641	4899.045027390702	5098.740793593684	5081.05959464497	5043.46690832865	5183.782336347974	5064.543946876727	5090.8538816387345	5017.6359335511215	5357.4694683844755	4950.826022214738	5162.94516195834	5003.781368510376	4955.540654711801	5375.5062201156215	5090.820351604615	5036.752944377998	5023.259707095045	5069.847024126832	5003.209823936214	5163.597368111742	5072.138638523974	5057.596983474406	4938.392725713107	5148.978828095033	5076.15475914342	5051.6776982899455	5061.510946994139	4976.935575068992	5222.934069916197	4851.454445698163	4950.28437196414	5081.828441605194	5217.156329355907	4934.805934959644	5141.718202232921	4964.721647232213	5032.837382646922	4917.4622317457015	5051.359826862896	5442.063149527283	4968.331286444902	5023.716128439232	5089.9683415143045	5115.731329214771	5159.099573058384	5209.759960840653	4983.44601345271	5039.246736203933	4999.79279427075	4893.241339937523	4962.946283318375	5226.762011338969	4894.303566008728	5350.180497008365	5100.551072799534	4983.835568636446	5137.391769093224	4893.842205534326	5101.392002690966	4875.058907972021	5071.335496431052	4899.67689663074	4993.204169977525	5087.155964791452	4958.544780483716	5002.483766652069	5017.562181380038	5076.5421701847445	5056.361162727788	5124.6439235117205	4877.540576684965	4970.715402613965	4945.6802709025515	4970.265055728963	5129.299223211048	4932.300085999133
ACYP_pos	3865.7519372245984	3576.0701209000936	3749.722898581444	3372.235521716451	3806.251967283737	3718.64973085274	3473.333963820303	3570.3064386517835	3464.8397979266065	3543.627289797047	3350.224086828472	3528.1774357068825	3735.0548173679103	3482.7975826496136	3427.382924003221	3341.887244772522	3454.5178388657237	3560.221878927369	3577.101293537529	3572.709525539436	3598.6129061816328	3475.961236708294	3513.7351921260424	3490.121839721897	3703.133033494644	3616.804989969613	3533.393530464609	3609.507765483813	3559.1705130626265	3584.1728780318963	3965.215487712609	3525.1988825822864	3585.503049535993	3527.871828384857	3516.8670021848625	3819.983469544684	3644.3157244965523	3357.9565739398035	3511.0465538276726	3793.606066674137	3519.2064435757106	3569.2211374162184	3822.464424647536	3824.189625271596	3596.2007314056104	3472.364761092264	3525.3254933029057	3492.5552860012303	3470.107035798522	3619.5464650562517	3723.837845372	3460.026458354517	3402.839801436663	3413.709015889189	3638.7895672452287	3564.7126471044307	3895.3691747693733	3495.3860190933333	3754.5516594083315	3901.7725749115143	3388.5389513429527	3804.2508247709056	3575.7297678068685	3512.96041743545	3548.068545604798	3679.309251421877	3544.2573465910777	3777.0838928625844	3620.308070408116	3596.7631013319165	3456.7021986995405	3521.631892228733	3450.229793144946	3394.7984486714513	3801.182459801757	3571.2623501121484	3683.3712314970617	3407.6090429978344	3447.285282154314	3410.308707911964	3444.205791772005	3654.2675178115214	3827.971129192662	3708.689146303409	3456.202978743832	3460.112397058368	3492.266212460941	3604.6638956030665	3362.039043471408	3478.131975424536	3552.202512523761	3664.2141763419313	3482.894387336461	3703.1645255891917	3423.609370561581	3541.006126198615	3352.036616423069	3836.5542339360436	3668.1566753840398	3690.603569417549	3494.4044688028994	3540.3525903560494	3492.3751776228582	3584.074509557869	3528.3957446144427	3457.7379198025787	3807.154441438987	3489.3713189949267	3461.121805882451	3516.8854523107825	3697.5492912370037	3551.6657191012805	3549.224828664276	3380.553657823855	3863.830038550343	3536.7908257204913	3755.5768241287615	3556.6857752370147	3349.819475407241	3455.2630132191302	3599.9792129486327	3439.50012162265	3806.986737532279	3451.5027283810114	3509.298567916164	3459.9296698765197	3726.575920612541	3422.7912087177515	3547.957128236801	3514.8136719504437	3297.2204735465875	3437.7513636422923	3549.102519460165	3450.2110418815428	3450.545172349602	3425.8416184252533	3578.0648150913576	3492.028121313181	3507.270730628173	3973.694606588808	3901.9043025284655	3885.559845068885	3565.4982240116033	3446.157551593269	3545.576674713272	3741.833476694201	3633.968418387112	4109.7601982493015	3998.955047125549	3749.185377422456	3733.953975127791	3864.435309948477	3609.824032240873	3388.8788462654743	3778.5115032211406	3762.3458274583836	3982.7117736270748	3519.0158310629645	3704.6502309439447	3832.563394829127	3521.7757434376513	3884.8406519782575	3752.381382750127	3738.0497245183783	3808.3878020039506	3458.6099560209923	3468.7372782046837	3603.1374365647343	3608.046896330149	3891.0604494221006	3754.4169713451647	3591.6286109860675	3891.193714607574	3846.696693678514	3532.8208966491625	3680.389501819817	3612.794778914432	3481.9293371834856	3545.3988408212367	3474.988361811223	3760.2123168435573	3564.7373880597606	3506.717803800393	3525.2955148394944	3640.550759709871	3557.9829924400483	3461.8102277843786	3702.195319655588	3829.1869013053997	3499.1641393862783	3812.2674963973827	3543.8656403447576	3662.6162593330955	3598.44341267182	3890.543736074125	3525.756244757209	3811.6394989466253	3594.6407389154133	3634.9041309546974	3536.0058492302883	3593.133449257313	3762.241751882634	3500.514859042732	3454.8040951120092	3542.804144551412	3405.641896903125	3594.3722746770422	3875.9768340072114	3475.7548693380572	3487.493839155985	3713.613882107711	3529.2938418979143	3637.101271384528	4243.404524306502	3369.4769431363306	3817.6058525347744	3567.013184893605	3558.526401447224	3839.455402919236	3497.5017606582333	3858.05876358129	3575.6840414416106	3740.5906323168547	3431.312188672859	3644.3312540792167	3502.611651921555	3502.2366113069793	3531.250584673593	3719.3586918588826	3731.811508724605	3699.8486024592794	3586.337936196099	3722.7109931947307	3642.0030972710356	3524.3808839307094	3478.686130329341	3377.126220068685	3811.206271100703	3586.929748780007	3454.4289933392292	3487.863227369217	3453.519597664209	3746.2573604674976	3693.0122977340584	3457.22540926536	3544.0807044618164	3690.825706402559	3543.9999939068925	3640.0374180267095	3507.500694513145	3538.6901051999707	3734.4148945529187	3797.983787100717	3588.0756714459662	3709.227798678373	3440.561104054692	3498.285664894307	3608.7869685205874	3804.7202705123323	3674.660985965185	3397.407877038581	3871.0995583464787	3467.465077147151	3419.794030707569	3452.5516468989917	3800.0842649217893	3489.496732353888	3850.1079976987453	3498.2198511181014	3516.160433379462	3588.5469550367047	3538.4427705508947	3538.970518766041	3734.789162202113	3772.0235159951935	3402.46239871661	3501.8067308416994	3777.7617768383625	3753.0297663031893	3566.067042198906	3576.426574228624	3793.4533356578368	3524.8576784485326	3856.3138208750897	3715.291934839049	3514.669763357067	3656.156332586087	3719.307128057409	3770.780871676469	3516.2269736378908
ALCD2if_pos	5.689684065386651	5.731748900878728	5.701211640966452	5.732021281640968	6.167752649242913	5.73281861964845	5.705293477922852	5.680814815715706	5.713710228174036	5.73204507855028	5.713207988931078	5.583049589608384	5.737129164149437	5.7359007129231685	5.742304960429876	5.759051328527992	5.685949079426432	5.784801241453755	5.702980000225788	5.780233441594331	6.017545262733262	5.787363630343193	6.062269317372534	5.5915413405976775	5.776833921620032	5.596347165225465	5.6065170023442885	6.074462595355841	5.743599930020846	5.864535145919357	5.764747873195125	5.781868886007398	5.752816406441903	5.772362564251738	5.747558290110669	5.7777051999823215	5.804909569185108	5.718260256257024	5.707795234750827	5.788331203594365	5.6710215209484165	5.654139664247402	5.7302352278607	5.86086800752966	5.653029176212591	5.713773366280174	5.862325225093271	5.755108891706512	5.722742366744959	5.8476215006875565	5.632906720196267	5.626139615950227	5.864600597464321	5.8139277598938985	5.848550260628206	5.735357612574812	5.8394790484379975	5.790205254320132	5.623013404990103	5.744876793277386	5.697155168304168	5.642248446856137	5.779634646652447	5.672727375472332	5.840774871908301	5.822654537687233	5.617560731699121	5.7496643697716605	5.846181671274503	5.706413723732531	5.834703164417562	5.747053551301041	5.727227656401693	5.8601627290857765	5.691866332261875	5.798593665579497	5.778831448451062	5.679813918988184	5.717299116289679	5.685044388501876	5.650380315644868	5.6078861797735575	5.635884899981478	5.786088571871793	5.818919779711523	5.643677279384887	5.718077707957683	5.757427420410983	5.7766957674330675	5.659103050987088	5.668903467912705	5.860263406238474	5.7573648911267945	5.701711121447978	5.77230519122666	5.720645787264738	5.68400127572789	6.006406950347826	5.599418271746926	5.691312407916926	5.593253327330736	5.6947828214459575	5.938736563869645	5.764670364590198	5.725586482397789	5.682516252267949	5.73184567208643	5.719284563565679	5.6877089852676335	5.6529505052366655	5.610366436907348	5.671975131825428	5.770773001551025	5.664901412664323	5.73170751824579	5.7004598293469595	5.6799355792689274	5.7136196453925825	5.63783012887401	5.758160395702429	5.703828713844652	5.567846539934803	5.727274753419543	5.5902692334245945	5.7123777883460605	5.575072743535262	5.676005760838303	5.728240768415666	5.704760599558675	5.852161879226843	5.7208502330827535	5.817524336747775	5.703621228518933	5.803153410740488	5.715329586915491	5.7098765269870695	5.676986429567502	5.817583971810113	5.685411738748001	5.979083473989027	5.691005387666285	6.383370486127469	5.946061473336184	5.730536828592782	5.856711073477622	5.728278366654735	6.033365366911293	6.147302413878317	6.2670768092529645	5.6023366878363765	5.753929537387395	5.809806503568238	5.8074045586580505	5.691088097674379	5.636360720973995	6.018955961931933	6.058015189923951	6.033228135954618	5.789150307084931	6.038480472556183	6.0132824899160875	5.751610032860595	5.7379079761644975	5.730486225373457	6.1163540803328384	5.6910177763879926	5.705125741358966	5.745076789268566	5.697585624481584	5.747501171710867	5.563473710561223	5.938029208463518	5.631320519131711	5.754251523135696	5.722487030777567	5.789041351618844	5.785563147139071	5.700641416494688	6.26887867920391	5.7106037920240045	5.721312270038013	5.677061196607604	6.034543731047702	5.854634315626375	5.770039075890434	5.716557388290227	5.673644197197648	5.7272445871032955	5.705840120565657	6.075024180057981	5.697514412514185	6.072619284991344	5.68868767709672	5.788285337916314	5.727516986663684	5.728545834473207	6.419389875242997	6.049447201390393	5.69567460059354	5.57827705051708	5.6822676461276656	5.829678681753104	5.780531200606817	5.727258155599035	5.75058569667989	5.751554579896017	5.7198777791495266	5.720379924532741	5.661072976929653	5.732017872874241	5.779448965759348	5.990511752232182	5.7641652342313705	5.696188001199723	5.705010691185132	5.727422635142223	5.738923239286772	5.7256554202267695	5.687091900875188	5.6678878797949555	5.744131092487298	5.7981695789723755	5.97183077304658	5.7092698068744445	5.672821534854499	5.731259008344012	5.74586730007263	5.946766831373839	5.831193274538793	5.573620614975103	5.71148162814554	5.848572260636376	5.864390382489151	5.723209795849037	5.775752778441955	5.8479827526052475	5.694918404519355	5.835587445361762	5.7674470086098495	5.725628245767629	5.7346886801278565	5.737438985720357	5.669611010893459	5.663345724310376	5.842987581246632	5.764554554822722	5.763280942744979	5.718640927724012	5.866545176826218	5.798217172418152	5.732628242396323	5.753489454214392	5.772202795093198	6.160157982766512	5.726237220322881	5.632707879994097	5.712099280038711	5.998305742990147	5.716327773339863	5.812212657296479	5.688493631818278	5.816302971649195	5.706706416106541	5.909029337457772	5.692506208168262	5.6333528992495765	6.038880019526108	5.859659436616505	5.713957628401202	5.772488903277549	5.911243005264798	5.589826309491085	5.596650275398894	5.788452993859218	5.8639448443144015	5.9403419241492585	5.7259070174824105	6.0252845753650845	5.816743105395021	5.759328586477282	5.754507188261533	5.954375010072223	5.698569515916795	5.6928570860339445	5.7478583205851	5.671931677393139	5.707485973682058	5.8169043500331865	6.035803661908952	5.760689847674026
